id,pid,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice
838,907130100,60,65.0,15426,6,5,1997,1997,0.0,821.0,0.0,107.0,928.0,928,836,0,1764,1.0,0.0,2,1,3,1,7,0,1997.0,2.0,470.0,276,99,0,0,0,0,0,8,2009,231500
1492,908127120,30,63.0,13907,5,6,1940,1969,0.0,290.0,0.0,706.0,996.0,996,0,0,996,1.0,0.0,1,0,3,1,6,1,1978.7077955601446,0.0,0.0,144,0,0,0,0,0,0,7,2008,108000
637,535178040,20,70.0,8750,5,5,1956,1956,0.0,435.0,202.0,565.0,1202.0,1202,0,0,1202,0.0,1.0,1,0,3,1,6,0,1956.0,1.0,304.0,0,35,120,0,0,0,0,11,2009,120000
1826,532377140,20,69.05520046484602,9945,5,5,1961,1961,57.0,827.0,0.0,161.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,5,0,1963.0,2.0,572.0,0,0,0,0,0,0,0,10,2007,128500
173,902106140,30,56.0,8960,5,6,1927,1950,0.0,0.0,0.0,1008.0,1008.0,1028,0,0,1028,0.0,0.0,1,0,2,1,5,1,1927.0,2.0,360.0,0,0,130,0,0,0,0,3,2010,115000
715,902301080,50,50.0,3500,5,7,1947,1950,0.0,312.0,0.0,408.0,720.0,720,564,0,1284,0.0,0.0,1,1,2,1,5,0,1948.0,1.0,240.0,0,35,0,0,0,0,0,4,2009,110000
1183,533350090,60,69.05520046484602,24572,9,3,1977,1977,1050.0,410.0,0.0,584.0,994.0,1599,1345,0,2944,0.0,0.0,2,2,3,1,9,1,1977.0,3.0,864.0,140,70,16,0,0,0,0,6,2008,150000
2433,528235130,60,74.0,9056,8,5,2004,2004,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,0.0,2,1,3,1,6,1,2004.0,2.0,403.0,100,35,0,0,0,0,0,10,2006,178000
2866,909282060,70,70.0,12320,7,7,1932,1990,0.0,0.0,0.0,637.0,637.0,959,650,0,1609,0.0,0.0,1,1,3,1,8,2,1963.0,3.0,579.0,0,0,0,0,104,0,0,5,2006,199500
2311,527105060,60,60.0,8238,6,5,1997,1998,0.0,700.0,0.0,113.0,813.0,813,712,0,1525,1.0,0.0,2,1,3,1,6,1,1997.0,2.0,400.0,421,72,0,0,0,0,0,5,2006,183500
1551,910205010,80,75.0,6000,5,5,1967,1967,0.0,257.0,0.0,367.0,624.0,1092,564,0,1656,0.0,0.0,1,1,3,1,7,1,1967.0,1.0,288.0,0,180,0,0,100,0,0,7,2008,126000
1049,527454120,120,24.0,2529,7,6,1977,1977,0.0,378.0,0.0,677.0,1055.0,1055,0,0,1055,0.0,0.0,2,0,2,1,4,0,1977.0,2.0,440.0,0,38,0,0,0,0,0,9,2008,148500
657,535376060,60,60.0,10800,5,7,1939,2006,0.0,0.0,0.0,676.0,676.0,676,676,0,1352,0.0,1.0,2,0,4,1,7,0,1939.0,2.0,720.0,187,0,128,0,0,0,0,8,2009,149000
414,527454130,160,24.0,2349,6,5,1977,1977,0.0,389.0,0.0,466.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,6,1,1977.0,2.0,440.0,0,28,0,0,0,0,0,5,2009,137900
1181,533250160,120,32.0,10846,8,5,1993,1993,0.0,1619.0,0.0,100.0,1719.0,1719,0,0,1719,2.0,0.0,1,1,1,1,6,2,1993.0,2.0,473.0,122,30,0,0,0,0,0,5,2008,324000
1514,909100170,30,67.0,5604,5,6,1925,1950,0.0,468.0,0.0,396.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,5,0,1978.7077955601446,0.0,0.0,0,0,96,0,0,0,0,4,2008,98000
1040,527450110,160,21.0,1680,6,5,1973,1973,359.0,458.0,0.0,25.0,483.0,483,504,0,987,0.0,1.0,1,1,2,1,5,0,1973.0,1.0,264.0,52,0,0,0,0,0,0,2,2008,103400
216,905101100,50,54.0,6342,5,8,1875,1996,0.0,0.0,0.0,780.0,780.0,780,240,0,1020,0.0,0.0,1,0,2,1,6,0,1978.7077955601446,0.0,0.0,0,0,176,0,0,0,0,5,2010,94000
1720,528181060,120,34.0,4590,8,5,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,1554,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,627.0,156,73,0,0,0,0,0,8,2007,209500
2331,527210040,60,60.0,18062,10,5,2006,2006,662.0,0.0,0.0,1528.0,1528.0,1528,1862,0,3390,0.0,0.0,3,1,5,1,10,1,2006.0,3.0,758.0,204,34,0,0,0,0,0,9,2006,545224
204,903426200,70,60.0,12900,6,8,1912,2009,0.0,0.0,0.0,780.0,780.0,780,780,0,1560,0.0,0.0,1,1,3,1,7,0,1978.7077955601446,0.0,0.0,344,0,0,0,168,0,0,5,2010,159900
19,527276150,20,140.0,19138,4,5,1951,1951,0.0,120.0,0.0,744.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,4,0,1951.0,2.0,400.0,0,0,0,0,0,0,0,6,2010,141000
2438,528275080,60,69.05520046484602,8658,6,5,2000,2000,0.0,732.0,0.0,250.0,982.0,1008,881,0,1889,0.0,0.0,2,1,3,1,9,1,2000.0,2.0,431.0,0,0,0,0,0,0,0,4,2006,215000
89,532378110,20,69.05520046484602,6897,5,8,1962,2010,0.0,659.0,0.0,381.0,1040.0,1040,0,0,1040,1.0,0.0,1,1,3,1,6,0,1962.0,1.0,260.0,0,104,0,0,0,0,0,4,2010,127000
240,905452160,20,75.0,9525,5,7,1954,1998,0.0,954.0,0.0,218.0,1172.0,1172,0,0,1172,1.0,0.0,1,0,3,1,5,0,1954.0,1.0,366.0,240,0,0,0,0,0,0,6,2010,128000
105,533238045,20,57.0,12853,8,5,2010,2010,0.0,1032.0,0.0,610.0,1642.0,1418,0,0,1418,1.0,0.0,1,1,1,1,6,1,2010.0,3.0,852.0,160,192,0,224,0,0,0,4,2010,267916
2020,903233180,50,52.0,6240,6,6,1931,1950,0.0,425.0,0.0,459.0,884.0,959,408,0,1367,0.0,0.0,1,0,3,1,6,1,1978.0,1.0,560.0,0,0,0,0,120,0,0,11,2007,127500
888,908128060,85,64.0,7301,7,5,2003,2003,500.0,0.0,0.0,0.0,0.0,495,1427,0,1922,0.0,0.0,3,0,4,1,7,1,2003.0,2.0,672.0,0,0,177,0,0,0,0,7,2009,198500
1019,527302050,20,78.0,12090,6,6,1981,1981,210.0,588.0,228.0,606.0,1422.0,1422,0,0,1422,0.0,0.0,2,0,3,1,7,1,1981.0,2.0,576.0,276,0,0,0,0,0,0,6,2008,175500
2132,907192040,60,69.05520046484602,8826,7,5,2000,2000,144.0,841.0,0.0,144.0,985.0,985,857,0,1842,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,486.0,193,96,0,0,0,0,0,7,2007,217500
203,903426180,50,57.0,8094,4,5,1915,1950,0.0,0.0,0.0,888.0,888.0,888,1074,0,1962,0.0,0.0,1,1,4,1,9,1,1915.0,2.0,572.0,160,0,364,0,0,0,0,6,2010,149500
420,527455280,20,69.05520046484602,10710,5,7,1966,2004,165.0,644.0,0.0,220.0,864.0,1120,0,0,1120,0.0,1.0,1,0,3,1,5,1,1966.0,2.0,656.0,0,162,0,0,0,0,1200,7,2009,148800
2333,527212030,60,85.0,16056,9,5,2005,2006,208.0,240.0,0.0,1752.0,1992.0,1992,876,0,2868,0.0,0.0,3,1,4,1,11,1,2005.0,3.0,716.0,214,108,0,0,0,0,0,7,2006,556581
632,535152230,20,70.0,8400,6,3,1957,1957,0.0,189.0,661.0,628.0,1478.0,1478,0,0,1478,1.0,0.0,1,1,3,1,6,2,1957.0,2.0,442.0,114,0,0,0,216,0,0,6,2009,156500
2800,907285100,60,90.0,11250,7,5,1995,1996,0.0,685.0,0.0,245.0,930.0,950,1045,0,1995,1.0,0.0,2,1,4,1,8,1,1995.0,2.0,610.0,275,170,0,0,0,0,0,7,2006,237000
1885,534276160,20,70.0,7535,5,7,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,912,0.0,1.0,1,0,2,1,5,0,1958.0,1.0,297.0,12,285,0,0,0,0,480,6,2007,120000
1734,528221050,20,88.0,12216,6,5,2005,2005,0.0,918.0,0.0,408.0,1326.0,1326,0,0,1326,1.0,0.0,2,0,3,1,6,0,2005.0,2.0,388.0,120,23,0,0,0,0,2000,6,2007,203000
2327,527182020,120,30.0,3701,8,5,1987,1987,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,0.0,0.0,2,0,2,1,5,0,1987.0,2.0,461.0,120,70,0,0,0,0,0,8,2006,130000
1282,535476370,60,80.0,9760,6,6,1964,1964,360.0,674.0,106.0,0.0,780.0,798,813,0,1611,1.0,0.0,1,1,4,1,7,0,1964.0,2.0,442.0,328,128,0,0,189,0,0,6,2008,167900
2688,903425340,190,60.0,9873,4,5,1970,1970,160.0,789.0,0.0,171.0,960.0,960,0,0,960,1.0,0.0,1,0,3,1,6,0,1970.0,2.0,576.0,0,288,0,0,0,0,0,5,2006,129000
2581,535180070,20,72.0,10011,5,6,1957,1996,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,0.0,1.0,1,0,2,1,6,1,1957.0,1.0,447.0,0,0,0,0,0,0,0,5,2006,134450
2067,905226050,30,69.05520046484602,25339,5,7,1918,2007,0.0,0.0,0.0,816.0,816.0,1416,0,0,1416,0.0,0.0,2,0,3,1,7,0,2007.0,2.0,576.0,0,0,112,0,0,0,0,8,2007,112000
2115,906403060,60,69.05520046484602,8883,7,5,1988,1988,360.0,608.0,321.0,0.0,929.0,946,927,0,1873,1.0,0.0,2,1,3,1,7,1,1988.0,2.0,619.0,108,48,0,0,144,0,0,5,2007,207000
754,903430070,90,50.0,3000,5,1,1922,1950,0.0,0.0,0.0,1040.0,1040.0,1088,1040,0,2128,0.0,0.0,2,0,4,2,11,0,1978.7077955601446,0.0,0.0,0,56,0,0,0,0,0,9,2009,62500
1079,528188150,160,36.0,2448,7,5,2003,2004,106.0,573.0,0.0,191.0,764.0,764,862,0,1626,1.0,0.0,2,1,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,0,10,2008,154000
2615,535404080,20,73.0,7100,5,7,1957,1957,0.0,708.0,0.0,108.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,0,0,0,0,0,0,7,2006,129900
329,923225440,160,36.0,2592,5,3,1976,1976,0.0,129.0,232.0,175.0,536.0,536,576,0,1112,0.0,0.0,1,1,3,1,4,0,1976.0,1.0,336.0,182,0,0,0,0,0,0,4,2010,85000
1320,902401010,50,69.05520046484602,5700,7,7,1926,1950,0.0,0.0,0.0,572.0,572.0,572,539,0,1111,0.0,0.0,1,0,2,1,5,1,1982.0,1.0,288.0,0,0,176,0,0,0,0,8,2008,116900
416,527455060,160,24.0,2289,6,6,1978,1978,0.0,311.0,0.0,544.0,855.0,855,586,0,1441,0.0,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,28,0,0,0,0,0,0,4,2009,148500
284,908226130,190,60.0,12180,4,4,1941,1950,0.0,348.0,0.0,324.0,672.0,672,252,0,924,1.0,0.0,1,0,2,1,5,0,1941.0,1.0,280.0,0,0,0,0,0,0,0,7,2010,80000
1385,905108170,85,69.05520046484602,7400,5,5,1984,1984,0.0,104.0,956.0,0.0,1060.0,1126,0,0,1126,1.0,0.0,1,0,2,1,5,0,1984.0,2.0,506.0,178,0,0,0,0,0,0,3,2008,152000
275,908102110,20,68.0,8842,5,6,1954,1954,0.0,0.0,0.0,381.0,381.0,992,0,0,992,0.0,0.0,1,0,3,1,6,0,1954.0,1.0,319.0,60,0,56,0,0,0,0,1,2010,155891
2024,903401070,50,60.0,8850,6,7,1920,1950,0.0,0.0,0.0,768.0,768.0,752,624,0,1376,0.0,0.0,1,0,3,1,7,0,1977.0,2.0,576.0,0,54,144,0,0,0,0,2,2007,165000
68,528456160,20,92.0,9215,7,5,2009,2010,0.0,0.0,0.0,1218.0,1218.0,1218,0,0,1218,0.0,0.0,2,0,2,1,4,0,2009.0,2.0,676.0,0,136,0,0,0,0,0,4,2010,204500
1910,534479140,70,79.0,9480,5,7,1942,1995,224.0,386.0,0.0,342.0,728.0,888,756,0,1644,0.0,0.0,1,1,3,1,7,2,1942.0,1.0,312.0,168,0,0,0,0,0,0,6,2007,146500
381,527356040,20,82.0,11880,7,5,1978,1978,206.0,704.0,0.0,567.0,1271.0,1601,0,0,1601,0.0,0.0,2,0,3,1,7,1,1978.0,2.0,478.0,0,0,0,0,0,0,0,4,2009,157000
1323,902405070,70,60.0,10800,7,7,1890,1999,0.0,0.0,0.0,1313.0,1313.0,1313,1182,0,2495,0.0,0.0,2,0,5,1,10,1,1950.0,2.0,342.0,0,299,0,0,0,0,0,12,2008,184000
2432,528235050,60,69.05520046484602,7861,6,5,2002,2003,0.0,457.0,0.0,326.0,783.0,807,702,0,1509,1.0,0.0,2,1,3,1,7,1,2002.0,2.0,393.0,100,75,0,0,0,0,0,6,2006,183200
777,905200220,20,69.05520046484602,11616,5,5,1962,1962,116.0,170.0,670.0,252.0,1092.0,1092,0,0,1092,0.0,1.0,1,0,3,1,6,1,1962.0,1.0,288.0,0,20,144,0,0,0,0,9,2009,139000
1107,528365060,60,96.0,10542,7,5,1993,1994,651.0,1173.0,0.0,138.0,1311.0,1325,1093,0,2418,1.0,0.0,2,1,3,1,9,1,1993.0,3.0,983.0,250,154,216,0,0,0,0,8,2008,341000
30,527451180,160,21.0,1680,6,5,1971,1971,504.0,156.0,0.0,327.0,483.0,483,504,0,987,0.0,0.0,1,1,2,1,5,0,1971.0,1.0,264.0,275,0,0,0,0,0,0,2,2010,96000
282,908208020,20,80.0,8546,4,5,2003,2004,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,0.0,0.0,2,0,2,1,5,0,2003.0,2.0,440.0,132,64,0,0,0,0,0,3,2010,140000
188,902402010,20,90.0,7407,6,7,1957,1996,0.0,600.0,0.0,312.0,912.0,1236,0,0,1236,1.0,0.0,1,0,2,1,6,0,1957.0,2.0,923.0,0,158,158,0,0,0,0,4,2010,149700
2356,527376090,20,78.0,10140,5,6,1975,1975,0.0,788.0,0.0,268.0,1056.0,1074,0,0,1074,1.0,0.0,1,1,3,1,6,0,1975.0,2.0,495.0,0,88,0,0,0,0,0,7,2006,153500
1554,910251050,20,80.0,14584,1,5,1952,1952,0.0,0.0,0.0,0.0,0.0,733,0,0,733,0.0,0.0,1,0,2,1,4,0,1952.0,2.0,487.0,0,0,0,0,0,0,0,2,2008,13100
1464,907262030,60,65.0,8158,7,5,2003,2003,252.0,550.0,0.0,334.0,884.0,884,884,0,1768,1.0,0.0,2,1,3,1,8,0,2003.0,2.0,543.0,0,63,0,0,0,0,0,7,2008,224900
2469,528488120,20,62.0,7500,7,5,2005,2005,0.0,0.0,0.0,1257.0,1257.0,1266,0,0,1266,0.0,0.0,2,0,3,1,6,1,2005.0,2.0,453.0,38,144,0,0,0,0,0,4,2006,176000
1834,533130170,50,85.0,10678,8,5,1992,2000,337.0,700.0,0.0,983.0,1683.0,2129,743,0,2872,0.0,0.0,2,1,4,1,9,1,1992.0,2.0,541.0,0,33,0,0,0,0,0,4,2007,285000
1779,528429110,20,49.0,15256,8,5,2007,2007,84.0,929.0,0.0,556.0,1485.0,1464,0,0,1464,1.0,0.0,2,0,3,1,6,0,2007.0,3.0,754.0,168,160,0,0,0,0,0,8,2007,282922
2569,535125060,60,88.0,14200,7,6,1966,1966,309.0,445.0,0.0,479.0,924.0,1216,941,0,2157,0.0,0.0,2,1,4,1,8,2,1966.0,2.0,487.0,105,66,0,0,0,0,0,5,2006,226000
2334,527212040,60,82.0,12438,8,5,2006,2006,466.0,0.0,0.0,1234.0,1234.0,1264,1312,0,2576,0.0,0.0,2,1,4,1,10,1,2006.0,3.0,666.0,324,100,0,0,0,0,0,7,2006,361919
2330,527210030,60,59.0,16023,9,5,2005,2006,600.0,1218.0,0.0,180.0,1398.0,1414,1384,0,2798,1.0,0.0,3,1,3,1,11,1,2005.0,3.0,670.0,182,37,0,0,0,0,0,3,2006,457347
2119,906475170,20,155.0,20064,8,6,1976,1976,0.0,51.0,915.0,0.0,966.0,1743,0,0,1743,2.0,0.0,0,1,0,1,5,2,1976.0,2.0,529.0,646,0,0,0,0,0,0,5,2007,279000
988,924100040,20,69.05520046484602,9819,6,5,1977,1977,0.0,1567.0,0.0,0.0,1567.0,1567,0,0,1567,1.0,0.0,2,0,2,1,5,2,1977.0,2.0,714.0,264,32,0,0,0,0,0,5,2009,196000
382,527359050,20,80.0,10400,7,5,1976,1976,189.0,0.0,0.0,1090.0,1090.0,1370,0,0,1370,0.0,0.0,2,0,3,1,6,1,1976.0,2.0,479.0,0,0,0,0,0,0,0,6,2009,152000
670,535402330,90,91.0,11643,5,5,1969,1969,368.0,500.0,0.0,748.0,1248.0,1338,1296,0,2634,1.0,1.0,2,2,6,2,12,0,1969.0,4.0,968.0,0,0,0,0,0,0,0,8,2009,200000
2760,906392120,20,78.0,11645,8,5,2005,2006,198.0,1122.0,0.0,448.0,1570.0,1590,0,0,1590,1.0,0.0,2,1,2,1,6,0,2005.0,3.0,754.0,176,80,0,0,0,0,0,8,2006,294900
543,531376090,20,61.0,7328,7,5,2008,2009,140.0,0.0,0.0,1450.0,1450.0,1450,0,0,1450,0.0,0.0,2,0,2,1,6,0,2008.0,3.0,788.0,0,93,0,0,0,0,0,2,2009,224243
2835,908227010,50,72.0,7822,6,3,1915,1950,0.0,0.0,0.0,832.0,832.0,846,492,0,1338,0.0,0.0,2,0,3,1,7,0,1974.0,2.0,528.0,0,0,208,0,0,0,0,5,2006,92000
1735,528221090,60,65.0,9018,7,5,2007,2007,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2007.0,2.0,400.0,100,24,0,0,0,0,0,7,2007,179540
448,528166060,20,103.0,13472,10,5,2003,2003,922.0,56.0,0.0,2336.0,2392.0,2392,0,0,2392,0.0,0.0,2,0,3,1,8,1,2003.0,3.0,968.0,248,105,0,0,0,0,0,6,2009,386250
2287,923228200,180,69.05520046484602,1533,4,5,1970,1970,0.0,503.0,0.0,27.0,530.0,530,462,0,992,1.0,0.0,1,0,2,1,4,0,1970.0,1.0,297.0,112,97,0,0,0,0,0,7,2007,106500
524,528477050,60,85.0,11003,10,5,2008,2008,160.0,765.0,0.0,252.0,1017.0,1026,981,0,2007,1.0,0.0,2,1,3,1,10,1,2008.0,3.0,812.0,168,52,0,0,0,0,0,4,2009,310000
1767,528348030,60,83.0,10790,7,5,1998,1998,275.0,0.0,0.0,1066.0,1066.0,1108,1277,0,2385,0.0,0.0,2,1,4,1,8,1,1998.0,3.0,600.0,120,38,0,0,0,0,0,5,2007,252000
2206,909254130,75,53.0,7128,7,5,1941,1950,0.0,364.0,0.0,554.0,918.0,918,728,0,1646,0.0,0.0,2,0,4,1,7,2,1941.0,1.0,240.0,0,0,0,0,126,0,0,8,2007,164000
1740,528222080,60,64.0,7713,7,5,2007,2007,16.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,7,0,2007.0,2.0,400.0,100,24,0,0,0,0,0,7,2007,177594
199,903232190,50,52.0,6240,5,7,1936,1980,0.0,276.0,0.0,252.0,528.0,548,492,0,1040,0.0,0.0,1,0,2,1,5,0,1979.0,2.0,624.0,306,0,32,0,0,0,0,5,2010,123900
2214,909275310,70,86.0,22420,6,6,1918,1950,0.0,1128.0,0.0,242.0,1370.0,1370,1254,0,2624,1.0,0.0,2,1,4,1,10,1,1918.0,3.0,864.0,0,0,0,0,0,0,0,11,2007,239000
323,923201020,20,85.0,15300,5,5,1965,1977,0.0,42.0,0.0,1026.0,1068.0,1264,0,0,1264,1.0,0.0,1,0,2,1,7,1,1965.0,2.0,528.0,0,0,0,0,0,0,0,6,2010,169000
2421,528228325,120,69.05520046484602,3196,7,5,2003,2004,18.0,0.0,0.0,1374.0,1374.0,1557,0,0,1557,0.0,0.0,2,0,2,1,7,1,2003.0,2.0,420.0,143,20,0,0,0,0,0,10,2006,234000
952,914475030,85,72.0,9360,6,7,1977,1977,0.0,841.0,116.0,0.0,957.0,1287,0,0,1287,1.0,0.0,1,1,2,1,5,2,1977.0,2.0,541.0,302,39,0,0,120,0,0,11,2009,173000
24,527402200,20,69.05520046484602,11241,6,7,1970,1970,180.0,578.0,0.0,426.0,1004.0,1004,0,0,1004,1.0,0.0,1,0,2,1,5,1,1970.0,2.0,480.0,0,0,0,0,0,0,700,3,2010,149000
1139,531376070,20,81.0,9260,7,5,2007,2007,0.0,0.0,0.0,1162.0,1162.0,1162,0,0,1162,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,483.0,0,32,0,0,0,0,0,3,2008,170000
518,528458020,20,90.0,7993,7,5,2008,2009,99.69590931493346,0.0,0.0,1436.0,1436.0,1436,0,0,1436,0.0,0.0,2,0,3,1,6,0,2008.0,2.0,529.0,0,121,0,0,0,0,0,10,2009,225000
1390,905201020,20,94.0,9239,5,8,1963,2003,0.0,634.0,0.0,326.0,960.0,960,0,0,960,1.0,0.0,1,0,3,1,6,0,1963.0,1.0,300.0,168,0,0,0,0,0,0,5,2008,144900
277,908102170,20,60.0,10044,5,6,1968,1968,0.0,1070.0,0.0,126.0,1196.0,1196,0,0,1196,1.0,0.0,1,0,3,1,6,0,1968.0,1.0,336.0,257,0,168,0,0,0,0,6,2010,144000
54,528228440,120,43.0,3182,8,5,2004,2005,16.0,24.0,0.0,1232.0,1256.0,1269,0,0,1269,0.0,0.0,2,0,2,1,6,1,2004.0,2.0,430.0,146,20,0,0,144,0,0,4,2010,192000
649,535353040,20,60.0,7626,5,8,1952,2005,0.0,931.0,0.0,100.0,1031.0,1031,0,0,1031,1.0,0.0,1,0,2,1,5,0,1952.0,1.0,230.0,0,0,0,0,0,0,0,3,2009,145500
2600,535377100,50,60.0,7008,4,8,1900,1998,0.0,0.0,0.0,448.0,448.0,448,272,0,720,0.0,0.0,1,0,1,1,5,0,1900.0,1.0,280.0,0,0,70,0,0,0,0,3,2006,86900
617,534475185,20,128.0,12160,6,4,1953,1953,90.0,1024.0,0.0,481.0,1505.0,1505,0,0,1505,1.0,0.0,1,0,2,1,6,1,1953.0,2.0,505.0,0,0,0,162,0,0,0,2,2009,149500
2209,909256120,30,50.0,6305,5,7,1938,1950,0.0,0.0,0.0,920.0,920.0,954,0,0,954,0.0,0.0,1,0,2,1,5,1,1938.0,1.0,240.0,0,0,0,0,0,0,0,6,2007,119750
2814,907418020,60,68.0,8846,6,5,2005,2006,0.0,0.0,0.0,750.0,750.0,750,750,0,1500,0.0,0.0,2,1,3,1,6,0,2005.0,2.0,564.0,0,35,0,0,0,0,0,8,2006,173900
2542,534275010,20,69.05520046484602,10659,5,6,1961,1961,0.0,915.0,0.0,135.0,1050.0,1050,0,0,1050,1.0,0.0,1,0,3,1,6,0,1961.0,1.0,368.0,0,319,0,0,0,0,0,1,2006,136500
2323,527146135,160,68.0,13108,8,5,1994,1994,0.0,0.0,0.0,2062.0,2062.0,2079,608,0,2687,0.0,0.0,2,1,4,1,9,0,1994.0,2.0,618.0,168,12,0,0,0,0,0,12,2006,270000
1393,905202230,20,69.05520046484602,13500,6,7,1960,1975,0.0,429.0,1080.0,93.0,1602.0,1252,0,0,1252,1.0,0.0,1,0,1,1,4,1,1960.0,2.0,564.0,409,0,0,0,0,0,0,3,2008,235000
490,528290190,80,62.0,7750,7,5,1999,2000,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,400.0,0,0,0,0,0,0,0,3,2009,156000
542,531375130,20,60.0,12450,5,5,2003,2004,0.0,836.0,0.0,278.0,1114.0,1114,0,0,1114,1.0,0.0,2,0,3,1,6,0,2004.0,2.0,576.0,0,42,0,0,0,0,0,6,2009,153000
973,923203190,120,69.05520046484602,4500,6,5,1999,1999,425.0,883.0,0.0,341.0,1224.0,1224,0,0,1224,1.0,0.0,2,0,2,1,5,0,1999.0,2.0,402.0,0,304,0,0,0,0,0,6,2009,165000
1012,527212050,60,77.0,11198,9,5,2005,2007,245.0,0.0,0.0,1122.0,1122.0,1134,1370,0,2504,0.0,0.0,2,1,4,1,11,1,2005.0,3.0,656.0,144,39,0,0,0,0,0,6,2008,325000
2218,909281020,190,79.0,6221,5,5,1941,1950,0.0,533.0,0.0,195.0,728.0,760,595,0,1355,0.0,0.0,2,0,3,1,5,0,1966.0,2.0,528.0,0,0,0,0,144,0,0,10,2007,140000
2033,903453080,80,120.0,13200,6,6,1963,1963,234.0,375.0,0.0,366.0,741.0,1497,797,0,2294,0.0,0.0,3,0,5,1,9,1,1963.0,2.0,658.0,0,110,0,0,0,0,0,4,2007,202500
1071,528180140,120,65.0,8769,9,5,2008,2008,766.0,1540.0,0.0,162.0,1702.0,1702,0,0,1702,1.0,0.0,1,1,1,1,7,1,2008.0,3.0,1052.0,0,72,0,0,224,0,0,10,2008,367294
1583,916403230,80,85.0,10200,6,5,1988,1989,219.0,783.0,0.0,678.0,1461.0,1509,0,0,1509,1.0,0.0,2,0,3,1,5,1,1988.0,2.0,600.0,224,0,0,0,0,0,0,8,2008,175000
2858,909275230,70,60.0,9550,7,5,1915,1970,0.0,216.0,0.0,540.0,756.0,961,756,0,1717,1.0,0.0,1,0,3,1,7,1,1998.0,3.0,642.0,0,35,272,0,0,0,0,2,2006,140000
2265,916403040,20,42.0,10331,7,7,1985,1985,0.0,215.0,80.0,970.0,1265.0,1240,0,0,1240,0.0,1.0,2,0,3,1,6,0,1985.0,2.0,528.0,232,0,0,0,0,0,0,7,2007,174000
1088,528235180,80,59.0,9587,7,5,2005,2005,182.0,655.0,0.0,201.0,856.0,1166,0,0,1166,1.0,0.0,2,0,2,1,5,0,2005.0,2.0,400.0,212,0,0,0,0,0,0,7,2008,190000
698,902105060,70,90.0,9900,5,8,1910,2002,0.0,0.0,0.0,504.0,504.0,764,700,0,1464,0.0,0.0,2,0,3,1,7,0,1978.7077955601446,0.0,0.0,0,0,176,0,0,0,0,3,2009,129000
1896,534425015,20,69.05520046484602,22002,6,7,1959,1991,136.0,1386.0,0.0,206.0,1592.0,1652,0,0,1652,1.0,0.0,1,1,3,1,6,1,1959.0,2.0,510.0,0,0,0,0,201,0,0,7,2007,200000
628,535126010,60,100.0,13000,6,6,1968,1968,576.0,448.0,0.0,448.0,896.0,1182,960,0,2142,0.0,0.0,2,1,4,1,8,1,1968.0,1.0,509.0,0,72,0,0,252,0,0,6,2009,193500
1212,534403050,20,75.0,8250,6,7,1964,1964,260.0,787.0,0.0,305.0,1092.0,1092,0,0,1092,1.0,0.0,1,0,3,1,6,0,1964.0,2.0,504.0,0,0,0,0,0,0,0,7,2008,145000
2864,909280070,50,81.0,8170,7,7,1929,1950,270.0,526.0,0.0,496.0,1022.0,1122,549,0,1671,0.0,0.0,2,0,4,1,7,1,1963.0,2.0,451.0,0,0,0,0,0,0,0,2,2006,218000
2740,905451050,20,80.0,12048,5,6,1952,2002,232.0,0.0,0.0,0.0,0.0,1488,0,0,1488,0.0,0.0,1,0,3,1,7,1,2002.0,2.0,569.0,0,189,36,0,348,0,0,4,2006,135000
